,name,h2o_henry,h2s_henry,xe_henry,kr_henry,o2_5bar,o2_140bar,co2_0.001bar,co2_30bar,n2_0.001bar,n2_30bar,h2_77K_5bar,h2_77K_100bar,h2_298K_5bar,h2_298K_100bar,ch4_65bar,ch4_5.8bar
0,20610N2,-0.7267212213427934,-1.032609119314394,-0.8157841144983387,-0.6944492325191204,-0.19580504026132575,0.5092895326516768,-0.26652806338572216,0.6794318818585436,0.4182749454376113,0.6075458113754115,0.2009069547216359,0.39826214284112715,0.3840254160938334,0.44184416699947426,0.48565051548869137,-0.4104349669815855
1,21052N2,0.4933843046344268,1.4390002038652587,0.4169863118456726,0.45159429067306095,0.7325238471127695,0.6816198589670467,0.3537887417498703,1.2231926712957601,0.5932909014527133,1.2926923778819879,1.1171951764285597,0.5559680635060038,0.47344518004357605,0.45616313646822276,0.6861635888622803,0.439383217724275
2,20473N2,0.27514044423808853,-1.1037935443453293,-0.8837006062247592,-0.6428938831285244,0.21474317275525454,1.5566328074633953,-0.2534834590241824,0.7156866052051558,0.3766403747545394,1.655081678425001,0.19292671021629182,1.388661449581311,1.6326231814604575,1.7673084051589545,1.0734221710050738,-0.26592917165954977
3,15161N2,-0.274793621549158,-0.6290353380119217,-0.39304190012747997,-0.5357314324978206,-0.558100568884232,-0.1817260879126042,-0.2578683522453235,-0.40955913408728367,-1.0581227401866768,-0.5156203939002678,0.23297626899726262,-0.11793382409991324,-0.32834402552110825,-0.24562354629624328,-0.19707221221154514,-0.43462552095107515
4,17061N2,-0.2335740681426914,1.08642883145368,1.247310170352156,0.9086877075870958,0.20063130482696873,-0.8721133736943054,-0.17621257637526141,-1.0620602664970495,-0.6825036804818964,-0.7897861644555868,-0.48188824944714764,-0.8574879811667532,-0.8302788272434493,-0.7966079170777627,-0.9764816608394085,0.617607225489561
5,11031N2,0.12336392274334218,3.5571382490121626,-0.2981235108974327,2.1464535501306896,2.414198314818623,2.083090258069674,7.223503438595821,1.5057466771304424,4.150904389112591,3.0669666952503016,2.7316505767648485,1.4938487720312414,1.805819283728194,1.656630634677561,1.981257985902907,1.9197140104771333
6,15071N2,-0.33207000117124386,-0.3912051257763013,-0.2092726577440671,-0.2945361491896761,-0.14606377380597016,0.1983238347478744,-0.25462991601529317,-0.18272883736472287,-1.0227574355275542,-0.01408306341559307,-0.16437215331037866,0.14592260093049256,0.09456919495311392,0.1717465841559619,0.15198908187631643,-0.2639008643836584
7,14040N2,3.1650555863205656,-0.2888179416191055,-0.762006999529656,-0.8325351451575821,-0.5299355026079321,0.1388801438596435,-0.13062823981200974,-0.3546709200850998,-0.9282001786045466,-0.20907858662280074,-0.4123949930458448,0.14883996729304794,0.08138065753627421,0.18471842663602883,0.028560825199529672,-0.7667446131607106
8,15110N2,-0.7808187232167944,-1.2297106279038836,-1.0162698047674668,-0.9367012389809524,-0.5419276950952248,0.10522173209818693,-0.28579722420768916,-0.2989199230345652,-0.809753728005219,-0.33018256732660417,-0.04993304702435512,0.04403587467427681,-0.04401581559312131,0.047988622784961764,0.07592336334156652,-0.6962777682999374
9,18133N3,-0.3686153498709967,0.7001087957489132,0.7540087296847504,0.8319457365722508,1.0969305654695973,0.15791020787633359,-0.06598608877456238,0.034586278055659066,0.43666701400011304,0.6700307294498448,1.463680086692006,-0.057519313010853154,-0.06889996063097134,-0.09444516882014774,0.16973301208897426,2.0186016312267556
10,20410N2,-0.27833853671844444,1.3184942121495742,1.407411842000085,1.0359320007311248,0.788030293432892,0.15777237419479784,0.08802609372410804,0.3577010612819333,0.727883517181392,0.8706240506978905,0.3076688504209043,-0.011905997391672233,0.06070330911649921,0.0652125250426164,0.13364486646045606,1.0129998492758368
11,13071N2,2.366985316604913,-0.3196799608989105,-0.3616226372927974,-0.49927905821730945,-0.6287314048360996,-0.258931811895308,-0.26652357929926024,-0.35393926489596467,-0.850494252325716,-0.5297950459695662,-0.3964144278623656,-0.31536990772024937,-0.42631383575618986,-0.3337384461438956,-0.17532157811436774,-0.34454533537668697
12,20472N2,0.5875698454234533,-0.7387807807705972,-0.8059837781031634,-0.7362627549952991,-0.2521472827872415,0.573376139007741,-0.23873852143439145,0.5736880977569581,-0.18490439488622018,0.6767775077785948,-0.0286311375992261,0.5058823847942021,0.5160441954449273,0.5670224393443111,0.4109795018121044,-0.5202512208980301
13,12030N2,0.7913878826999204,0.4577228001799089,0.30817851485975256,0.09003627343053679,-0.17577199239505212,-0.4222396322443718,-0.20097949964939474,-0.4977537073419801,-0.23793322247032075,-0.5200633603895889,-0.6720538534420282,-0.4757798938063147,-0.49069252536102487,-0.4256239153919147,-0.46452286767862233,-0.0871605090754739
14,17140N2,-0.4970977597324141,-0.06184711582668679,0.12364683416624346,-0.008288919550798945,-0.05492537637360037,0.026871986713311598,-0.242119996181443,-0.1461713823046398,-0.5202676121489332,-0.09476155475300692,0.08181361001174398,-0.05210407885754586,-0.1212902019327215,-0.0712209020198873,0.10351365428394277,0.18989605418074632
15,20250N2,-0.3342688646469377,-0.735936756595744,-0.6392260939702015,-0.5038717824074573,0.13204073240165876,0.9672673150185676,-0.2654543036344731,0.7728573953714155,0.16037401528635817,1.123548676664776,0.4057138221166973,0.839995524058991,0.8257686956363979,0.9416554496810102,0.8370380144799818,-0.22591214405958157
16,14071N2,-0.5166005556940082,-0.10929174398989136,0.041946772750790756,-0.10690839055637867,-0.09476628649311403,0.06732913740515807,-0.22954205234903285,-0.17540014819288544,-0.30184257785015534,-0.1361084176306442,0.002970983428592729,-0.03379521489813383,-0.07640907493636427,-0.029728967584034302,0.12135662054003844,-0.03948989475423876
17,13011N2,-0.8961587016746262,-1.1602641992494902,-0.9301436761483804,-1.0309105829619345,-0.8940387064386659,-0.14556363092342084,-0.3115051834674442,-0.6950295952622686,-0.9622898782532531,-0.6409158121303156,-0.817960536195589,-0.1607891750001179,-0.16574039793933568,-0.07616397640745934,-0.2563229285269506,-0.9518319533332278
18,11020N2,-0.7562285718084828,-0.2227086246914316,-0.03310687839985391,-0.10664240730238304,-0.17472343874533017,-0.21863484706627614,-0.2534813181468692,-0.33507016571883863,-0.6279259406804726,-0.31770490831275827,0.03496488338527918,-0.3041943155042906,-0.39914588599378,-0.3430864777292127,-0.12460717204119051,0.3533321743037986
19,19144N2,2.564933075392539,1.0462844738775015,-0.135189866228473,-0.6404680093326219,-1.4512356589517679,-0.994906704215818,-0.12209951152067267,-0.9869057981059851,-1.2827344004727463,-1.3029719918745002,-1.532237898865753,-0.929113325495627,-1.0159201748774047,-0.8990328701946584,-1.0575486896044903,-0.9611125091091808
20,11000N2,0.7369462806354025,1.4717171700712284,1.4203497762158752,1.1692790978376542,0.660652651188815,-0.20223874851120263,-0.068103397975367,-0.40257052987247693,0.5160313774271768,0.009300612218420446,-0.011884515656198451,-0.24190630488031498,-0.25642827642440547,-0.2518463189027021,-0.19700831137333183,0.9189752802064518
21,17230N2,-0.3510672184151699,0.6694589118075199,0.9071188442397711,0.3402030590972699,-0.4642762264377369,-0.705927663775169,-0.22889192538060368,-0.8269136866249339,-0.4150571138901079,-0.9368895697365819,-0.32134635820870233,-0.6228688821693522,-0.7492250814358382,-0.6874306377847318,-0.7759412257005529,-0.40606608127623
22,20170N2,-0.7823910214164476,0.0944812043801728,0.35314621099105925,0.1366658784758051,-0.012474393402901872,-0.18052141699167734,-0.17017776725945502,0.018280123180748942,0.7471221791688314,0.1996056833041939,-0.03827594996490016,-0.2583613235940453,-0.3020151928584734,-0.274574329570196,-0.14883838259393192,0.09812526605768673
23,15253N2,-0.7935848744603408,-1.056113286413906,-0.7988690185966434,-0.7471259017079053,-0.4331122345085151,0.0756582903766378,-0.26141248257489896,0.4497530567999496,-0.5566976314992972,0.2212999611108487,-0.03880262081810218,0.018588220175371307,-0.09423477417867143,-0.023755382759398716,0.1263111469286078,-0.49656082452694733
24,18112N2,0.09936627474543087,0.15484916551657038,0.24083191139011167,0.031771671723877876,-0.043146481015413324,-0.18507402977588855,-0.23947229567068004,-0.20182479314152213,-0.7268231598080765,-0.3045360432400307,-0.28623660754335584,-0.32770529200871906,-0.3625621593349885,-0.29496664865145966,-0.08467097062932871,0.13019861369421645
25,16052N2,-0.0017262532047886054,0.1494458089308685,0.33142608692820563,0.136903352961023,-0.031130902139928175,-0.14767833358888227,-0.20150210930852935,-0.4161517737501473,-0.27348043326487087,-0.23709683681552227,-0.4231991538223439,-0.20217086038041043,-0.20719932185940323,-0.1645639562472085,-0.17543713382725346,0.054041858969267345
26,20541N2,-0.3477720135646009,1.3070742409582838,1.4731560829544375,1.1260486372160612,0.38465123882528834,-0.9395930556443082,0.20279358472025474,-1.0506878925938632,0.9644800025896958,-0.44358429096429985,-0.5290622302740032,-0.8443318780254032,-0.8421545391653716,-0.8394602556659594,-1.0555333774117708,0.481823269170081
27,20402N2,-0.2055429816597056,0.15693806726944695,0.1083226154883269,-0.002095876950362942,0.03038993815105654,-0.21976704613378292,-0.1472840187468865,-0.07246766041165484,0.23025965887506936,0.17894967216953586,0.1915567853649831,-0.23680625861375354,-0.4037593508041424,-0.32171420678353174,-0.2100624452233445,0.08799208056119251
28,14091N2,2.0882962152616344,-0.4965160690106051,-0.4852445355511964,-0.5210864463696724,-0.28204076905353714,0.14675562724161867,-0.10908351189396613,-0.10420833450955812,-0.7264180177040571,-0.06434230543899137,-0.06309760246638998,0.11434471834133349,0.011624172568865257,0.0858071307277109,0.12923675261849862,-0.34703562096087603
29,21082N2,0.30052467833014285,-0.726331005931917,-0.6033844548175457,-0.7287136123546191,-0.585595639106009,0.0018320208310216364,-0.2043227478781212,0.30433353245889627,0.05831580027822138,0.12023368518293365,-0.43516673683667983,-0.020740656147049754,-0.041036321695435925,0.028544390950910013,-0.09372273383506863,-0.7248762701138672
30,19453N2,-0.2455471873467515,-0.7280184077881147,-0.6947272497869887,-0.6772144160104252,-0.15168300415457064,0.6673963943013659,-0.23867818685919837,0.38091496711643974,-0.25761140300204227,0.7376833814788395,-0.013017848796211809,0.6073985269211408,0.6183575091229786,0.7052390368641475,0.5001908380818574,-0.4705407606719729
31,12060N2,-0.8738754782423215,-1.0383967403176133,-0.7200967502709165,-0.9572745580199312,-1.2887732282195434,-0.6800219413438489,-0.2993136029816426,-0.7425366089667688,-0.9713733638408544,-1.0520754218039894,-0.8517302844905241,-0.6417797177331203,-0.7538623890265309,-0.6557686853035175,-0.6996339088113845,-0.8782982601562229
32,13012N2,-0.8479071503093355,-1.1026456080037268,-0.8741001372773671,-0.896919018484005,-0.6482653174581279,0.03257691847285562,-0.2866690212842254,-0.5538387451493266,-0.5118135007333765,-0.3654372642235977,-0.54048322615245,0.009620751328602701,-0.012394343434938218,0.08887666871684219,-0.11105056221060888,-0.7502381543316199
33,20130N2,-0.9865855625312208,-0.9253046556749107,-0.7518009454531256,-0.9483436760824547,-0.9481244894177016,-0.2821289899972716,-0.2716333390249249,-0.21602097139934065,-0.5408843671555602,-0.38938365644796974,-0.8921978217337048,-0.23977012672626258,-0.31521485871972915,-0.20690506003766013,-0.42937661506164493,-1.0362934648261248
34,19102N2,-0.17330142062998366,-0.11628783288694795,0.05510078322802309,-0.09610179293566955,-0.1983906634969982,-0.1645527516929894,-0.22031303654430756,-0.3231374522051921,-0.504625996046773,-0.2893189263255788,-0.29400664698259643,-0.24951709972214267,-0.292683597706442,-0.21459683930179185,-0.16494568463973572,-0.06645534333387693
35,19020N3,0.11689865353911305,-0.566437481050081,-0.6950752114885913,-0.2773175593106834,0.8156957421872717,1.7500711016442878,-0.17725586439501526,2.2288270033129423,0.30796265733598865,1.7653302492502299,1.6399991089857342,1.4839982078961618,1.2075511334822493,1.251454770309307,1.9578959146810828,0.42143885304455125
36,13073N2,1.3984511484805084,-0.3202394846535733,-0.8769052566734349,-1.229071188275213,-1.6083690893913163,-0.6965308699910611,-0.29471606654540994,-0.6567239396612201,-1.9749713832128035,-1.1500048660312754,-1.310651864881702,-0.5928061363544781,-0.7096681323161914,-0.6064496471711464,-0.7573756458830784,-1.2912191748162705
37,13070N2,1.3036165864882876,-0.21281231397113648,-0.8323709063273769,-1.1405896078632416,-1.4278621284241364,-0.6446198048884246,-0.28471059720060193,-0.5932926381947327,-0.7457452848280248,-1.0816787687127056,-1.1831727070514855,-0.5638054838443313,-0.6827084093373307,-0.5658086906050689,-0.6922982805203418,-1.2356840639107498
38,21191N2,3.0063521536808824,0.9286433077129876,-0.5486316792628375,-0.5468051016408105,0.022724691289708696,0.7849953044184599,-0.0765175843001459,0.5071162671928701,0.3333598509980084,0.9928715682871658,-0.12760795176117964,0.7524518126408742,0.8672622934834955,0.8856748013225316,0.5242279774140381,-0.3619432168048255
39,20590N2,0.11772433251365584,0.9106559671241602,0.3490100227621473,0.1560577122766452,0.08892158129666536,-0.04955711797975855,-0.08398626579064833,0.08949874417076709,0.28841023243692276,0.11148824002566554,-0.39893987547023524,-0.0748231424340334,-0.06074190806852542,-0.025413765393916557,-0.1148730021889682,-0.32817541015281265
40,20540N2,-0.25299354537023055,1.2050967526427327,1.123681900873535,0.8248073681981972,0.06086935251154564,-0.8706497943478192,-0.02580507124110107,-0.9740541638983897,0.04776474539410472,-0.37196027300189355,-0.7189130945148412,-0.8370306899974935,-0.8539420744596333,-0.8037278232382065,-0.9368406502725785,0.6026103256506611
41,21031N2,-0.6928850858847662,0.5448453676558762,0.816350206996823,0.7338863572439803,0.5865545816213779,-0.43400421588992955,-0.0467397644461399,-0.522078181354835,0.27192095031873703,0.511485768552611,0.24993171867025976,-0.5565846268034744,-0.4876501297305859,-0.49915121581604055,-0.49882597782793014,1.701795340628661
